userid	timestamp
245620	2015-06-24T01:24:38Z
0	2015-06-24T01:18:38Z
1808194	2015-06-22T21:30:22Z
0	2015-06-22T20:53:55Z
11620066	2015-06-22T18:41:11Z
0	2015-06-22T17:42:32Z
1808194	2015-06-22T03:48:39Z
0	2015-06-22T01:40:40Z
11620066	2015-06-21T08:41:42Z
0	2015-06-20T23:47:03Z
24420788	2015-06-20T23:26:24Z
9676078	2015-06-20T22:38:33Z
0	2015-06-20T22:38:15Z
506179	2015-06-19T16:47:49Z
0	2015-06-19T16:46:22Z
0	2015-06-17T13:11:14Z
0	2015-06-17T13:08:40Z
1808194	2015-06-16T23:47:46Z
0	2015-06-16T22:42:07Z
0	2015-06-16T22:05:49Z
0	2015-06-16T22:01:20Z
0	2015-06-14T20:34:49Z
11620066	2015-06-13T09:48:40Z
0	2015-06-13T08:51:30Z
0	2015-06-07T07:10:29Z
0	2015-06-07T06:45:33Z
0	2015-06-07T06:45:00Z
0	2015-06-07T06:44:03Z
1808194	2015-06-05T14:35:16Z
25368801	2015-06-05T06:32:12Z
196446	2015-06-04T20:28:57Z
0	2015-06-03T19:34:26Z
1808194	2015-06-03T18:51:03Z
0	2015-06-03T18:40:35Z
0	2015-06-03T09:30:42Z
1808194	2015-05-31T20:47:03Z
0	2015-05-31T20:24:04Z
0	2015-05-24T12:11:14Z
2255043	2015-05-18T04:48:31Z
7627388	2015-05-17T14:08:36Z
25208083	2015-05-17T13:57:09Z
15330743	2015-05-16T01:10:04Z
245620	2015-05-06T10:45:41Z
0	2015-05-06T04:48:12Z
245620	2015-05-01T14:33:37Z
17560900	2015-05-01T14:11:39Z
17560900	2015-05-01T14:11:08Z
1808194	2015-04-29T03:58:10Z
24747162	2015-04-29T03:35:46Z
219819	2015-04-29T02:22:56Z
24747162	2015-04-29T02:18:27Z
359256	2015-04-28T18:46:10Z
1808194	2015-04-27T14:41:20Z
9086	2015-04-27T10:31:05Z
0	2015-04-26T09:49:21Z
0	2015-04-26T09:48:24Z
0	2015-04-23T15:54:42Z
16443295	2015-04-20T15:36:13Z
16443295	2015-04-20T15:23:50Z
1808194	2015-04-20T15:15:54Z
0	2015-04-20T00:34:17Z
0	2015-04-20T00:29:18Z
0	2015-04-18T20:04:48Z
1808194	2015-04-17T21:08:15Z
5195920	2015-04-17T20:13:27Z
1808194	2015-04-17T17:35:13Z
1808194	2015-04-17T01:13:29Z
0	2015-04-16T23:47:46Z
0	2015-04-15T13:11:06Z
0	2015-04-12T10:42:50Z
0	2015-04-12T04:57:50Z
245620	2015-04-10T03:23:48Z
0	2015-04-10T03:00:35Z
1808194	2015-04-08T04:09:55Z
1808194	2015-04-08T03:29:40Z
359256	2015-04-07T18:26:19Z
9703281	2015-04-07T02:10:42Z
0	2015-04-07T02:08:48Z
0	2015-04-07T02:07:26Z
359256	2015-04-06T18:19:27Z
5718152	2015-04-04T18:36:20Z
21267238	2015-04-02T21:23:06Z
1992122	2015-03-29T04:44:30Z
245620	2015-03-16T14:10:39Z
0	2015-03-16T13:36:08Z
15009266	2015-02-23T13:47:27Z
0	2015-02-21T23:06:21Z
7801357	2015-02-16T01:02:41Z
245620	2015-02-11T16:15:10Z
2304267	2015-02-11T15:19:12Z
24086318	2015-02-11T14:13:31Z
24086318	2015-02-11T14:11:00Z
4709	2015-02-06T15:23:07Z
4709	2015-02-06T15:22:17Z
0	2015-02-03T16:40:12Z
359256	2015-01-31T17:13:49Z
4358889	2015-01-31T15:38:41Z
23322590	2015-01-31T12:14:03Z
1808194	2015-01-11T00:51:21Z
23745058	2015-01-10T23:44:19Z
0	2015-01-10T18:47:23Z
16752040	2015-01-01T15:07:10Z
245620	2014-12-29T10:31:00Z
0	2014-12-29T08:15:56Z
0	2014-12-27T21:52:05Z
8989485	2014-12-15T11:02:19Z
23494532	2014-12-15T10:08:27Z
1808194	2014-12-10T00:25:08Z
1808194	2014-12-10T00:04:22Z
7183365	2014-12-09T21:51:23Z
0	2014-11-29T02:58:11Z
1808194	2014-11-15T05:46:33Z
245620	2014-11-14T23:33:43Z
0	2014-11-14T16:26:11Z
1808194	2014-11-12T21:43:41Z
0	2014-11-12T21:39:18Z
1808194	2014-11-12T15:33:08Z
14855375	2014-11-12T08:20:58Z
1808194	2014-11-12T05:49:59Z
1808194	2014-11-12T05:48:50Z
245620	2014-11-11T14:27:03Z
0	2014-11-11T13:40:21Z
245620	2014-11-01T23:55:38Z
0	2014-11-01T23:39:04Z
0	2014-10-31T18:51:40Z
359256	2014-10-31T17:42:56Z
10053876	2014-10-25T05:34:34Z
0	2014-10-11T00:22:10Z
1776566	2014-09-29T05:09:57Z
21328080	2014-09-28T05:21:39Z
0	2014-09-28T05:20:34Z
0	2014-09-27T18:44:38Z
11620066	2014-09-23T15:48:11Z
19926389	2014-09-23T14:37:33Z
245620	2014-09-20T21:57:09Z
15996738	2014-09-20T21:54:31Z
14844121	2014-09-20T17:18:56Z
22594710	2014-09-20T04:03:47Z
295821	2014-09-19T22:21:47Z
0	2014-09-19T14:54:10Z
0	2014-09-05T11:26:11Z
245620	2014-08-27T01:10:51Z
0	2014-08-27T01:06:07Z
13286072	2014-08-20T09:04:24Z
0	2014-08-20T09:04:14Z
0	2014-08-19T08:01:04Z
245620	2014-08-12T14:15:47Z
0	2014-08-12T13:48:45Z
0	2014-08-11T16:27:31Z
0	2014-08-06T22:14:24Z
13286072	2014-08-06T22:10:28Z
0	2014-08-06T22:10:18Z
1808194	2014-08-04T23:14:27Z
0	2014-08-04T14:48:04Z
1808194	2014-08-02T17:47:10Z
1808194	2014-08-02T17:41:31Z
1808194	2014-08-02T17:24:07Z
0	2014-07-31T23:41:21Z
0	2014-07-29T16:26:20Z
0	2014-07-29T16:25:15Z
16495000	2014-07-29T06:07:39Z
13517172	2014-07-27T11:43:23Z
0	2014-07-27T11:42:38Z
13286072	2014-07-26T22:26:00Z
21928539	2014-07-26T22:25:39Z
4898300	2014-07-23T07:41:22Z
1499324	2014-07-18T17:36:56Z
245620	2014-07-16T12:40:11Z
0	2014-07-16T07:19:50Z
13990635	2014-07-15T16:13:24Z
0	2014-07-15T16:05:32Z
0	2014-07-14T16:45:37Z
11620066	2014-07-12T07:20:13Z
0	2014-07-12T04:56:53Z
245620	2014-07-11T21:00:05Z
245620	2014-07-11T20:58:55Z
13990635	2014-07-11T13:10:21Z
0	2014-07-11T00:10:47Z
0	2014-07-03T19:43:47Z
1826966	2014-07-03T05:54:52Z
1826966	2014-07-03T05:51:50Z
0	2014-07-01T04:03:37Z
2424494	2014-06-30T03:13:17Z
2424494	2014-06-30T02:44:34Z
2424494	2014-06-30T02:38:55Z
18543285	2014-06-23T03:58:04Z
0	2014-06-23T03:41:07Z
13286072	2014-06-23T01:31:00Z
0	2014-06-23T01:30:52Z
4358889	2014-06-22T14:21:57Z
0	2014-06-22T13:13:45Z
6272330	2014-06-19T05:26:15Z
11620066	2014-06-16T18:35:48Z
0	2014-06-16T17:15:21Z
0	2014-06-16T15:11:55Z
245620	2014-06-13T23:23:43Z
1808194	2014-06-13T14:40:13Z
373051	2014-06-13T13:52:56Z
0	2014-06-12T23:24:28Z
245620	2014-06-07T21:19:11Z
0	2014-06-07T20:32:20Z
0	2014-06-07T20:31:33Z
0	2014-06-07T20:29:31Z
0	2014-06-07T20:28:17Z
245620	2014-06-07T13:46:09Z
0	2014-06-05T17:11:58Z
5822798	2014-06-04T19:11:58Z
2092270	2014-06-04T18:18:50Z
8511321	2014-05-29T04:21:08Z
1826966	2014-05-28T16:28:49Z
12965382	2014-05-23T23:08:37Z
8834	2014-05-22T06:05:11Z
16636788	2014-05-20T22:12:37Z
8989485	2014-05-20T15:30:34Z
0	2014-05-16T10:12:17Z
0	2014-05-16T09:36:52Z
9755426	2014-05-12T04:59:08Z
17419796	2014-05-11T13:43:14Z
736651	2014-05-09T15:46:46Z
0	2014-05-09T13:07:25Z
0	2014-05-06T21:52:46Z
0	2014-05-05T22:53:01Z
4358889	2014-05-05T19:08:07Z
0	2014-05-05T15:47:48Z
85019	2014-04-29T13:48:51Z
17458465	2014-04-29T13:20:28Z
0	2014-04-29T12:48:01Z
13286072	2014-04-27T04:22:27Z
0	2014-04-27T04:22:20Z
824270	2014-04-26T13:57:58Z
2943446	2014-04-25T09:59:48Z
10628389	2014-04-18T17:13:53Z
5195920	2014-04-17T15:57:24Z
5195920	2014-04-17T15:52:24Z
0	2014-04-15T13:07:04Z
0	2014-04-15T06:05:58Z
2629691	2014-04-13T21:11:04Z
15996738	2014-04-12T01:59:18Z
17215350	2014-04-09T18:22:56Z
17215350	2014-04-09T18:08:26Z
0	2014-04-06T23:45:51Z
574532	2014-04-04T09:46:41Z
0	2014-04-02T09:33:10Z
91088	2014-03-27T20:11:15Z
1862829	2014-03-26T07:25:44Z
0	2014-03-25T04:08:41Z
0	2014-03-24T15:33:37Z
21040352	2014-03-24T00:30:41Z
372507	2014-03-23T06:51:24Z
323105	2014-03-21T08:15:36Z
0	2014-03-20T23:31:57Z
0	2014-03-20T20:12:49Z
7611264	2014-03-20T13:56:19Z
0	2014-03-20T11:55:27Z
0	2014-03-19T04:40:04Z
0	2014-03-19T03:29:36Z
11620066	2014-03-17T19:46:02Z
0	2014-03-17T19:16:44Z
0	2014-03-17T18:58:10Z
0	2014-03-17T02:39:53Z
20991527	2014-03-16T23:13:02Z
20991527	2014-03-16T23:04:53Z
0	2014-03-16T22:53:33Z
0	2014-03-16T22:48:45Z
93143	2014-03-15T10:04:03Z
363188	2014-03-13T19:53:29Z
363188	2014-03-13T19:49:59Z
979894	2014-03-08T19:45:16Z
979894	2014-03-08T19:19:59Z
0	2014-03-07T23:01:09Z
7226930	2014-03-06T22:52:58Z
7226930	2014-03-06T22:48:46Z
0	2014-03-03T16:50:23Z
0	2014-03-03T05:37:10Z
276549	2014-03-03T02:18:40Z
0	2014-03-01T13:18:01Z
4358889	2014-02-28T01:18:17Z
0	2014-02-28T00:41:02Z
0	2014-02-18T16:59:22Z
0	2014-02-17T16:56:17Z
11801436	2014-02-17T16:42:49Z
0	2014-02-17T16:42:26Z
16461863	2014-02-10T15:41:03Z
14882394	2014-02-03T22:19:26Z
0	2014-02-03T22:19:16Z
13286072	2014-02-03T22:18:46Z
0	2014-02-03T22:18:38Z
0	2014-02-01T17:46:46Z
0	2014-01-31T20:07:46Z
4358889	2014-01-31T01:35:49Z
0	2014-01-31T01:05:01Z
14890160	2014-01-28T17:28:57Z
264323	2014-01-28T00:25:44Z
20654549	2014-01-27T13:46:09Z
0	2014-01-27T13:43:40Z
824270	2014-01-25T21:21:24Z
0	2014-01-25T21:00:24Z
0	2014-01-24T21:21:15Z
6468168	2014-01-16T23:46:11Z
10289486	2014-01-09T11:47:22Z
4358889	2014-01-07T21:19:57Z
0	2014-01-07T21:13:27Z
0	2014-01-07T20:58:15Z
0	2014-01-07T20:56:35Z
0	2014-01-07T20:52:56Z
0	2014-01-07T20:50:36Z
85019	2013-12-23T17:39:53Z
0	2013-12-13T23:55:55Z
14987724	2013-12-12T04:22:35Z
14987724	2013-12-12T04:21:43Z
12824384	2013-12-12T02:27:52Z
0	2013-12-12T01:33:34Z
14855375	2013-12-10T21:04:29Z
0	2013-12-09T04:50:12Z
1808194	2013-11-19T23:59:29Z
0	2013-11-13T11:00:07Z
1236474	2013-11-01T11:19:25Z
17175611	2013-10-30T21:15:21Z
0	2013-10-30T21:15:06Z
17175611	2013-10-30T21:06:00Z
0	2013-10-30T21:05:22Z
13286072	2013-10-30T08:37:38Z
0	2013-10-30T08:37:31Z
0	2013-10-22T02:18:58Z
0	2013-10-22T02:02:24Z
0	2013-10-22T01:58:09Z
0	2013-10-21T19:49:14Z
0	2013-10-21T19:44:15Z
19926389	2013-10-16T14:35:08Z
4358889	2013-10-12T14:11:18Z
0	2013-10-12T12:07:50Z
14855375	2013-10-07T00:06:03Z
19869469	2013-10-06T06:14:30Z
0	2013-10-04T11:08:47Z
0	2013-09-30T13:36:44Z
0	2013-09-29T23:46:51Z
0	2013-09-16T04:31:26Z
993542	2013-09-16T02:57:50Z
0	2013-09-14T14:10:51Z
0	2013-09-05T09:13:54Z
0	2013-09-05T08:23:06Z
0	2013-08-28T19:35:50Z
8511321	2013-08-16T16:12:19Z
0	2013-08-16T08:29:36Z
0	2013-08-08T09:01:33Z
7328338	2013-08-01T05:51:19Z
8511321	2013-07-30T23:47:25Z
8511321	2013-07-28T16:54:45Z
1766566	2013-07-28T00:37:59Z
19417484	2013-07-27T21:11:51Z
7304691	2013-07-26T13:01:59Z
0	2013-07-26T12:36:17Z
0	2013-07-26T12:33:29Z
0	2013-07-26T11:08:34Z
0	2013-07-26T11:02:56Z
0	2013-07-25T17:23:44Z
0	2013-07-23T21:21:20Z
0	2013-07-22T18:54:00Z
0	2013-07-22T18:52:49Z
2943446	2013-07-12T07:40:09Z
0	2013-07-10T19:17:26Z
17498259	2013-07-05T21:00:29Z
0	2013-07-04T17:53:52Z
2036751	2013-07-03T03:33:49Z
2327713	2013-06-30T23:03:04Z
4949483	2013-06-30T15:50:56Z
17498038	2013-06-29T11:25:18Z
2327713	2013-06-21T20:18:44Z
0	2013-06-21T18:16:20Z
19216379	2013-06-20T16:36:29Z
19135543	2013-06-19T11:35:54Z
0	2013-06-18T23:31:58Z
2943446	2013-06-18T10:05:00Z
0	2013-06-18T09:45:26Z
0	2013-06-17T22:41:13Z
12493580	2013-06-09T20:12:55Z
0	2013-06-09T20:12:38Z
0	2013-06-09T20:11:39Z
0	2013-06-09T20:10:37Z
0	2013-06-09T20:06:26Z
0	2013-06-08T11:23:30Z
28381	2013-06-08T01:37:14Z
18241343	2013-06-06T20:51:10Z
0	2013-06-06T20:30:25Z
0	2013-06-06T20:29:24Z
0	2013-06-06T20:26:48Z
13233044	2013-06-06T20:19:38Z
0	2013-06-06T20:18:21Z
0	2013-06-06T20:16:23Z
0	2013-06-06T20:10:08Z
0	2013-06-05T12:45:08Z
0	2013-06-05T12:06:03Z
1593681	2013-06-03T20:26:39Z
710296	2013-06-03T20:24:09Z
4358889	2013-06-03T17:38:27Z
0	2013-06-03T17:13:47Z
0	2013-06-03T15:52:35Z
0	2013-05-31T21:08:45Z
1593681	2013-05-31T16:47:24Z
2943446	2013-05-30T10:44:05Z
0	2013-05-29T06:59:59Z
4358889	2013-05-25T04:43:06Z
18099710	2013-05-25T04:32:43Z
18099710	2013-05-25T04:31:34Z
0	2013-05-23T22:00:33Z
555772	2013-05-23T09:53:11Z
16191428	2013-05-23T06:29:58Z
15899029	2013-05-20T13:04:24Z
0	2013-05-19T10:18:51Z
0	2013-05-10T23:50:51Z
4358889	2013-05-08T02:26:51Z
1593792	2013-05-08T00:33:58Z
4358889	2013-05-07T23:55:25Z
1416331	2013-05-07T22:10:07Z
415892	2013-05-07T08:21:12Z
0	2013-05-06T23:19:41Z
877242	2013-05-03T20:56:31Z
1120051	2013-05-02T01:15:03Z
10866529	2013-05-01T17:15:26Z
18938288	2013-05-01T16:34:51Z
563447	2013-04-30T19:25:05Z
0	2013-04-30T19:24:10Z
563447	2013-04-30T19:22:05Z
0	2013-04-30T19:21:22Z
0	2013-04-30T19:19:19Z
0	2013-04-30T19:17:31Z
2943446	2013-04-30T14:48:09Z
524140	2013-04-26T06:11:57Z
415892	2013-04-25T17:01:49Z
0	2013-04-25T16:16:53Z
0	2013-04-25T13:45:02Z
18879396	2013-04-22T19:27:51Z
0	2013-04-21T17:42:11Z
0	2013-04-16T02:40:46Z
4175835	2013-04-12T20:27:29Z
0	2013-04-12T20:27:03Z
4175835	2013-04-12T20:11:13Z
0	2013-04-12T20:10:53Z
933359	2013-04-12T20:09:32Z
0	2013-04-12T20:07:31Z
10543549	2013-04-12T19:17:57Z
18435649	2013-04-08T17:56:23Z
0	2013-04-06T17:42:31Z
18376805	2013-04-06T11:25:00Z
0	2013-04-03T01:03:32Z
4362376	2013-04-01T22:11:27Z
18663209	2013-04-01T17:09:52Z
10270361	2013-04-01T00:09:20Z
1994682	2013-03-31T23:35:19Z
359256	2013-03-29T09:40:31Z
2943446	2013-03-28T11:08:14Z
91088	2013-03-25T20:45:23Z
0	2013-03-25T11:28:58Z
0	2013-03-25T11:24:02Z
0	2013-03-25T11:16:53Z
170135	2013-03-24T06:21:18Z
93622	2013-03-23T13:42:58Z
0	2013-03-23T04:53:07Z
7611264	2013-03-22T23:10:52Z
93622	2013-03-22T22:49:34Z
2943446	2013-03-22T12:02:59Z
0	2013-03-17T16:43:01Z
0	2013-03-12T08:01:20Z
322475	2013-03-07T03:52:15Z
322475	2013-03-07T03:49:15Z
0	2013-03-04T05:00:42Z
2943446	2013-02-25T13:01:47Z
7304691	2013-02-24T19:16:24Z
0	2013-02-24T10:11:59Z
0	2013-02-24T05:13:03Z
0	2013-02-24T04:48:51Z
0	2013-02-19T22:25:31Z
0	2013-02-19T22:24:10Z
6569922	2013-02-19T16:06:32Z
2943446	2013-02-18T16:19:42Z
7218119	2013-02-18T05:47:51Z
0	2013-02-18T00:26:44Z
4358889	2013-02-16T14:53:25Z
0	2013-02-16T14:26:34Z
0	2013-02-16T01:28:20Z
0	2013-02-15T10:37:07Z
2943446	2013-02-07T08:13:33Z
0	2013-02-06T20:55:10Z
6441698	2013-01-31T23:40:29Z
6441698	2013-01-31T23:25:38Z
738959	2013-01-29T20:12:37Z
738959	2013-01-29T19:57:55Z
1887641	2013-01-28T02:40:20Z
1887641	2013-01-28T02:39:35Z
1887641	2013-01-28T02:38:30Z
1862829	2013-01-27T22:34:17Z
8066546	2013-01-27T10:17:55Z
0	2013-01-25T22:38:18Z
359256	2013-01-23T20:58:54Z
359256	2013-01-23T16:29:12Z
2943446	2013-01-23T12:28:12Z
122305	2013-01-22T23:08:14Z
122305	2013-01-22T23:05:57Z
122305	2013-01-22T23:02:21Z
122305	2013-01-22T22:56:59Z
2943446	2013-01-21T12:01:29Z
1298255	2013-01-21T09:35:19Z
4358889	2013-01-17T14:54:31Z
0	2013-01-17T07:12:39Z
0	2013-01-17T07:09:13Z
0	2013-01-16T09:02:47Z
8066546	2013-01-15T23:58:00Z
11292982	2013-01-14T03:34:42Z
0	2013-01-13T16:55:13Z
2943446	2013-01-09T09:54:30Z
194203	2012-12-29T11:33:20Z
1862829	2012-12-28T16:43:24Z
0	2012-12-27T16:35:40Z
0	2012-12-27T09:13:43Z
11737418	2012-12-19T23:38:16Z
0	2012-12-19T23:36:23Z
71061	2012-12-13T17:32:49Z
15973009	2012-12-11T06:24:04Z
0	2012-12-10T23:33:52Z
7530352	2012-12-10T06:49:42Z
0	2012-12-06T19:16:48Z
0	2012-12-05T03:47:53Z
4045345	2012-12-03T21:12:15Z
0	2012-11-30T20:13:32Z
0	2012-11-25T21:08:05Z
0	2012-11-24T11:52:06Z
0	2012-11-21T10:54:32Z
7359834	2012-11-20T17:58:29Z
6338762	2012-11-19T13:50:37Z
0	2012-11-19T12:41:13Z
11020855	2012-11-08T00:45:00Z
2943446	2012-11-05T11:40:23Z
2943446	2012-11-05T11:12:52Z
2943446	2012-11-05T09:57:56Z
12436584	2012-10-31T21:03:20Z
0	2012-10-31T19:41:19Z
16902756	2012-10-30T23:30:28Z
8066546	2012-10-30T11:29:54Z
4358889	2012-10-30T03:03:22Z
4358889	2012-10-30T01:39:16Z
0	2012-10-30T01:12:23Z
4358889	2012-10-16T01:32:17Z
0	2012-10-16T01:07:46Z
0	2012-10-15T20:05:22Z
16255965	2012-10-13T05:51:53Z
0	2012-10-13T05:08:05Z
0	2012-10-09T21:15:47Z
2943446	2012-10-09T13:14:27Z
7183365	2012-09-22T06:53:19Z
4358889	2012-09-15T16:09:06Z
0	2012-09-15T15:36:48Z
0	2012-09-13T19:31:40Z
5406562	2012-09-12T17:51:50Z
2943446	2012-09-03T08:45:02Z
0	2012-08-28T05:30:52Z
363188	2012-08-27T00:57:12Z
0	2012-08-26T10:43:30Z
313438	2012-08-23T20:32:37Z
13286072	2012-08-22T06:58:09Z
16885989	2012-08-22T06:57:52Z
3596390	2012-08-20T03:54:32Z
12247082	2012-08-20T01:52:50Z
363188	2012-08-16T18:38:50Z
0	2012-08-16T02:04:12Z
11344024	2012-08-13T11:51:41Z
11185701	2012-08-13T11:35:02Z
0	2012-08-13T10:55:58Z
0	2012-08-13T10:48:36Z
0	2012-08-13T10:47:25Z
0	2012-08-13T10:46:34Z
613181	2012-08-12T19:12:50Z
2943446	2012-08-12T11:57:24Z
2943446	2012-08-12T10:44:53Z
0	2012-08-07T07:36:26Z
0	2012-08-07T06:23:41Z
13286072	2012-08-05T18:50:08Z
0	2012-08-05T18:49:51Z
0	2012-08-01T22:18:29Z
0	2012-07-28T17:40:00Z
3408702	2012-07-27T15:39:57Z
640429	2012-07-25T11:25:57Z
640429	2012-07-25T11:24:02Z
640429	2012-07-25T11:22:13Z
2943446	2012-07-25T08:29:56Z
0	2012-07-23T22:31:42Z
2943446	2012-07-22T15:58:32Z
2943446	2012-07-19T17:19:08Z
0	2012-07-17T19:29:54Z
0	2012-07-16T23:55:41Z
2943446	2012-07-14T19:08:42Z
2943446	2012-07-14T12:32:49Z
2943446	2012-07-14T11:25:49Z
11185701	2012-07-14T07:21:03Z
11185701	2012-07-14T07:04:15Z
11185701	2012-07-14T07:00:37Z
11185701	2012-07-14T06:59:34Z
11185701	2012-07-14T06:50:30Z
11185701	2012-07-14T06:38:48Z
11185701	2012-07-14T06:30:49Z
0	2012-07-13T23:46:11Z
11185701	2012-07-12T13:31:04Z
11185701	2012-07-12T12:38:15Z
0	2012-07-11T18:49:36Z
11185701	2012-07-11T12:30:34Z
11185701	2012-07-11T12:29:55Z
11185701	2012-07-11T12:29:04Z
11185701	2012-07-11T12:25:03Z
11185701	2012-07-11T12:21:41Z
11185701	2012-07-11T12:03:29Z
0	2012-07-11T04:51:07Z
4589092	2012-07-11T00:47:32Z
2943446	2012-07-07T10:57:00Z
11185701	2012-07-05T08:15:36Z
11185701	2012-07-05T07:12:42Z
11185701	2012-07-05T07:08:26Z
11185701	2012-07-05T06:55:57Z
2943446	2012-06-29T08:23:17Z
2943446	2012-06-29T08:18:09Z
2943446	2012-06-29T07:21:02Z
17074498	2012-06-29T00:08:03Z
0	2012-06-28T00:50:38Z
0	2012-06-28T00:49:14Z
0	2012-06-25T14:05:57Z
0	2012-06-18T17:23:40Z
2943446	2012-06-18T08:11:37Z
0	2012-06-17T19:37:17Z
6294859	2012-06-15T19:41:53Z
6294859	2012-06-15T16:45:30Z
0	2012-06-15T16:19:06Z
9021902	2012-06-15T12:38:29Z
2943446	2012-06-13T12:13:46Z
2943446	2012-06-13T12:12:22Z
7611264	2012-06-13T10:02:53Z
0	2012-06-13T09:42:33Z
0	2012-06-09T21:49:52Z
2943446	2012-06-08T12:45:05Z
2943446	2012-06-08T09:34:59Z
2943446	2012-06-08T07:20:21Z
16957653	2012-06-07T23:12:39Z
0	2012-06-07T21:43:59Z
0	2012-06-04T03:20:04Z
15973009	2012-06-03T03:56:32Z
0	2012-06-03T00:22:11Z
6294859	2012-06-02T22:36:08Z
0	2012-06-02T20:00:14Z
2943446	2012-06-02T08:13:08Z
0	2012-05-30T23:42:55Z
0	2012-05-30T23:41:53Z
13843878	2012-05-30T12:48:11Z
0	2012-05-30T12:31:12Z
925588	2012-05-28T20:38:04Z
925588	2012-05-28T20:27:15Z
0	2012-05-28T11:26:04Z
0	2012-05-27T15:47:06Z
4358889	2012-05-27T14:05:02Z
0	2012-05-27T06:21:59Z
0	2012-05-27T00:53:27Z
0	2012-05-26T21:25:55Z
0	2012-05-26T21:25:07Z
7325046	2012-05-26T17:55:08Z
4358889	2012-05-25T20:38:27Z
0	2012-05-25T19:59:39Z
0	2012-05-25T17:11:05Z
6294859	2012-05-25T15:22:21Z
2156218	2012-05-25T03:31:43Z
359256	2012-05-23T21:59:30Z
0	2012-05-23T20:26:42Z
0	2012-05-23T16:22:49Z
0	2012-05-23T16:21:57Z
15973009	2012-05-22T02:19:28Z
0	2012-05-22T02:15:18Z
0	2012-05-22T02:13:37Z
2659539	2012-05-21T18:28:36Z
14561324	2012-05-20T16:47:54Z
16842287	2012-05-18T16:08:17Z
0	2012-05-15T06:36:50Z
1152308	2012-05-14T05:51:24Z
0	2012-05-12T04:12:43Z
0	2012-05-11T12:45:26Z
0	2012-05-10T14:03:14Z
16755011	2012-05-08T17:28:20Z
2943446	2012-05-07T09:40:36Z
7903804	2012-05-07T08:44:29Z
2943446	2012-05-05T17:47:02Z
15041510	2012-05-05T17:05:27Z
2943446	2012-05-05T08:49:28Z
2943446	2012-05-05T08:28:30Z
2943446	2012-05-04T15:45:07Z
56403	2012-05-02T20:10:39Z
0	2012-05-01T21:12:08Z
8222692	2012-05-01T09:28:31Z
16744790	2012-05-01T09:19:55Z
0	2012-04-29T10:26:06Z
0	2012-04-27T04:12:21Z
7320905	2012-04-25T22:20:06Z
0	2012-04-24T02:54:34Z
7411880	2012-04-24T02:40:30Z
0	2012-04-24T01:18:25Z
7411880	2012-04-24T00:42:33Z
7320905	2012-04-23T21:03:32Z
2943446	2012-04-20T18:01:25Z
12660432	2012-04-20T15:08:34Z
2943446	2012-04-20T07:57:27Z
2943446	2012-04-19T14:09:38Z
2943446	2012-04-19T14:03:40Z
6917606	2012-04-18T23:43:59Z
0	2012-04-17T15:15:00Z
0	2012-04-17T15:13:57Z
2943446	2012-04-17T12:40:14Z
2943446	2012-04-17T12:03:01Z
2943446	2012-04-16T07:38:27Z
13286072	2012-04-15T18:26:57Z
16651118	2012-04-15T18:26:39Z
0	2012-04-14T21:19:37Z
0	2012-04-14T02:44:33Z
2943446	2012-04-12T07:21:19Z
2943446	2012-04-11T16:39:40Z
2943446	2012-04-11T07:16:11Z
2943446	2012-04-11T06:50:57Z
0	2012-04-11T02:13:00Z
0	2012-04-10T23:33:08Z
7065346	2012-04-10T21:25:26Z
0	2012-04-09T20:45:55Z
13233044	2012-04-09T18:58:15Z
0	2012-04-09T18:56:08Z
15973009	2012-04-09T14:00:23Z
0	2012-04-09T13:46:42Z
0	2012-04-09T13:16:27Z
2943446	2012-04-09T10:14:15Z
1124632	2012-04-09T07:27:23Z
3012565	2012-04-09T03:15:44Z
2943446	2012-04-08T16:48:46Z
2943446	2012-04-08T15:36:33Z
2943446	2012-04-08T14:58:36Z
2943446	2012-04-08T13:19:02Z
2943446	2012-04-08T10:10:57Z
0	2012-04-08T06:31:45Z
2943446	2012-04-07T18:20:18Z
2943446	2012-04-07T16:23:55Z
2943446	2012-04-07T15:55:45Z
2943446	2012-04-07T15:09:07Z
7480926	2012-04-06T20:28:03Z
7480926	2012-04-06T19:59:41Z
2398297	2012-04-06T14:43:28Z
0	2012-04-06T01:24:49Z
0	2012-04-06T00:46:14Z
0	2012-04-06T00:44:34Z
0	2012-04-06T00:41:04Z
0	2012-04-06T00:40:18Z
0	2012-04-05T22:11:39Z
0	2012-04-05T13:33:18Z
2943446	2012-04-05T09:43:29Z
13233044	2012-04-04T20:47:44Z
2943446	2012-04-04T19:56:37Z
2943446	2012-04-04T15:35:34Z
2943446	2012-04-04T13:31:59Z
1434935	2012-04-04T06:20:11Z
2943446	2012-04-03T20:30:56Z
11292982	2012-04-03T19:23:55Z
2943446	2012-04-02T14:35:10Z
0	2012-04-02T13:48:50Z
0	2012-04-02T13:47:55Z
0	2012-04-02T08:19:21Z
2943446	2012-04-02T08:11:52Z
2943446	2012-04-02T07:28:17Z
0	2012-04-02T02:07:30Z
0	2012-04-02T01:32:09Z
0	2012-04-01T23:28:25Z
0	2012-04-01T23:25:04Z
0	2012-04-01T23:20:40Z
2943446	2012-04-01T17:34:38Z
2943446	2012-04-01T16:19:51Z
0	2012-04-01T14:58:22Z
2943446	2012-04-01T13:33:52Z
2943446	2012-04-01T11:32:39Z
