userid	timestamp
19853006	2016-04-21T20:44:32Z
8260261	2016-04-21T20:38:19Z
8260261	2016-04-21T20:27:38Z
8260261	2016-04-21T20:25:05Z
11088460	2016-04-21T19:25:43Z
19442388	2016-04-21T17:40:12Z
6059061	2016-04-21T17:29:46Z
24257907	2016-04-20T15:09:52Z
105732	2016-04-20T02:44:25Z
8260261	2016-04-19T21:17:20Z
8260261	2016-04-19T21:16:24Z
8260261	2016-04-19T11:22:53Z
8260261	2016-04-19T11:21:49Z
4006480	2016-04-19T07:06:37Z
24257907	2016-04-19T06:36:09Z
19853006	2016-04-16T20:38:31Z
1227366	2016-04-16T20:20:42Z
1227366	2016-04-16T20:18:38Z
1227366	2016-04-16T20:18:07Z
19853006	2016-04-15T22:43:45Z
19853006	2016-04-15T22:39:38Z
19853006	2016-04-15T22:27:26Z
19853006	2016-04-15T22:04:53Z
19853006	2016-04-15T22:03:13Z
22194871	2016-04-15T01:45:40Z
26114179	2016-04-15T01:38:05Z
28020621	2016-04-12T16:20:15Z
19853006	2016-04-07T17:39:24Z
8260261	2016-04-05T14:06:00Z
22194871	2016-04-05T13:17:48Z
19853006	2016-04-05T13:14:03Z
19853006	2016-04-05T13:11:01Z
8260261	2016-04-03T12:45:58Z
7851196	2016-04-02T20:12:15Z
110001	2016-04-02T12:48:15Z
19853006	2016-04-01T19:58:40Z
359256	2016-03-30T14:10:51Z
359256	2016-03-30T14:08:04Z
22194871	2016-03-30T13:48:53Z
19853006	2016-03-23T19:15:32Z
1215485	2016-03-23T17:58:40Z
19853006	2016-03-20T17:38:13Z
19853006	2016-03-17T20:48:48Z
21111671	2016-03-16T20:08:29Z
8260261	2016-03-15T14:35:32Z
22194871	2016-03-14T03:20:27Z
7327712	2016-03-14T02:51:57Z
7240744	2016-03-13T19:07:07Z
4041712	2016-03-10T01:56:30Z
22194871	2016-03-06T07:05:20Z
99452	2016-03-06T07:02:31Z
2139896	2016-03-04T19:39:59Z
359256	2016-03-04T19:23:03Z
2139896	2016-03-04T18:47:57Z
22194871	2016-03-03T01:50:47Z
4205870	2016-03-03T01:47:50Z
8260261	2016-03-02T21:11:50Z
1469567	2016-03-02T04:58:38Z
1808194	2016-02-28T19:50:48Z
19853006	2016-02-28T18:15:05Z
22479415	2016-02-28T07:40:44Z
19853006	2016-02-27T12:56:14Z
19853006	2016-02-27T12:22:05Z
19853006	2016-02-27T11:48:40Z
19853006	2016-02-26T23:45:03Z
19853006	2016-02-26T12:23:51Z
19853006	2016-02-24T14:05:58Z
19853006	2016-02-23T22:21:55Z
19853006	2016-02-23T22:04:07Z
19853006	2016-02-22T16:46:39Z
19853006	2016-02-22T16:39:03Z
8260261	2016-02-22T01:15:58Z
1808194	2016-02-21T23:13:42Z
1808194	2016-02-21T21:41:57Z
1808194	2016-02-21T21:25:14Z
19853006	2016-02-21T20:54:49Z
19853006	2016-02-21T19:22:27Z
19853006	2016-02-21T19:13:51Z
19853006	2016-02-21T08:17:40Z
19853006	2016-02-12T08:45:46Z
22194871	2016-02-08T04:48:10Z
2890012	2016-02-08T03:52:02Z
19853006	2016-02-07T08:20:37Z
19853006	2016-02-03T08:30:47Z
19853006	2016-02-01T19:30:01Z
19853006	2016-02-01T12:17:57Z
19853006	2016-02-01T08:31:44Z
22479415	2016-01-31T07:39:20Z
8260261	2016-01-29T21:24:06Z
20680713	2016-01-29T21:21:24Z
19853006	2016-01-28T20:53:01Z
19853006	2016-01-27T10:23:06Z
19853006	2016-01-24T17:22:51Z
19853006	2016-01-24T15:57:25Z
5225817	2016-01-23T21:03:12Z
1808194	2016-01-21T20:05:01Z
19853006	2016-01-21T19:02:33Z
19853006	2016-01-20T18:42:53Z
19853006	2016-01-20T18:11:12Z
19853006	2016-01-20T17:54:10Z
19853006	2016-01-17T20:08:37Z
19853006	2016-01-17T19:54:29Z
19853006	2016-01-17T19:27:00Z
19853006	2016-01-14T13:03:33Z
8260261	2016-01-11T19:52:12Z
8260261	2016-01-11T19:44:24Z
19853006	2016-01-11T17:31:43Z
19853006	2016-01-11T17:28:45Z
19853006	2016-01-11T17:25:35Z
22479415	2016-01-11T14:14:43Z
7611264	2016-01-09T05:39:36Z
22194871	2016-01-09T00:02:45Z
359256	2016-01-08T14:39:04Z
8260261	2016-01-08T14:21:13Z
19853006	2016-01-08T09:24:16Z
8260261	2016-01-08T00:09:46Z
19853006	2016-01-07T21:11:51Z
19853006	2016-01-07T21:10:51Z
19853006	2016-01-07T19:46:49Z
19853006	2016-01-07T19:32:49Z
8260261	2016-01-03T13:56:01Z
8260261	2016-01-03T13:53:20Z
8260261	2016-01-03T13:52:05Z
359256	2016-01-03T13:51:16Z
8260261	2016-01-03T13:47:28Z
8260261	2016-01-03T13:45:23Z
8260261	2016-01-03T13:44:16Z
22194871	2016-01-03T08:08:22Z
16540403	2016-01-03T07:59:44Z
19442388	2016-01-02T16:34:09Z
13791663	2016-01-01T23:48:59Z
19853006	2016-01-01T14:31:10Z
20320531	2015-12-29T01:39:20Z
7891	2015-12-28T20:44:17Z
8260261	2015-12-28T19:21:12Z
22194871	2015-12-28T00:01:36Z
22194871	2015-12-28T00:00:36Z
19853006	2015-12-27T17:03:37Z
19853006	2015-12-27T15:49:31Z
19853006	2015-12-27T15:39:34Z
19853006	2015-12-18T18:51:35Z
19853006	2015-12-17T14:19:28Z
88026	2015-12-13T23:05:59Z
19853006	2015-12-13T21:09:52Z
19853006	2015-12-13T21:07:58Z
8260261	2015-12-13T20:50:02Z
19853006	2015-12-13T20:31:19Z
19853006	2015-12-13T10:19:44Z
19853006	2015-12-11T23:27:55Z
8260261	2015-12-11T21:20:00Z
19853006	2015-12-11T21:16:16Z
19853006	2015-12-11T21:06:57Z
19853006	2015-12-11T19:54:38Z
19853006	2015-12-11T15:52:07Z
19853006	2015-12-11T13:50:46Z
19853006	2015-12-10T14:13:56Z
13211778	2015-12-09T17:27:57Z
19853006	2015-12-09T16:53:44Z
19853006	2015-12-09T11:34:16Z
359256	2015-12-07T16:18:11Z
19853006	2015-12-07T16:15:43Z
19853006	2015-12-03T19:28:02Z
19853006	2015-12-03T13:11:45Z
19853006	2015-12-02T18:11:54Z
22479415	2015-11-27T00:20:31Z
19853006	2015-11-26T15:17:49Z
19853006	2015-11-26T11:41:28Z
22194871	2015-11-24T16:37:50Z
19853006	2015-11-24T16:34:13Z
22443971	2015-11-23T06:45:21Z
19853006	2015-11-20T12:56:20Z
19853006	2015-11-18T17:33:10Z
19853006	2015-11-18T16:28:18Z
19853006	2015-11-18T16:19:56Z
19853006	2015-11-18T16:05:46Z
19853006	2015-11-18T15:58:50Z
19853006	2015-11-18T15:49:47Z
19853006	2015-11-18T11:54:17Z
14508071	2015-11-12T06:11:07Z
8260261	2015-11-11T16:18:39Z
19442388	2015-11-11T15:05:46Z
19853006	2015-11-11T14:57:41Z
20320531	2015-11-08T02:01:01Z
8260261	2015-11-06T12:22:48Z
8260261	2015-11-06T12:21:57Z
359256	2015-11-06T07:51:30Z
8260261	2015-11-05T23:07:11Z
19853006	2015-11-05T22:36:04Z
20320531	2015-11-02T05:49:38Z
8334148	2015-10-31T19:26:18Z
13177276	2015-10-31T19:18:09Z
25648301	2015-10-26T18:31:47Z
25648301	2015-10-26T18:30:32Z
25648301	2015-10-26T18:20:41Z
22194871	2015-10-17T06:51:00Z
22194871	2015-10-17T06:50:34Z
8260261	2015-10-14T18:18:54Z
26388709	2015-10-14T15:26:27Z
8260261	2015-10-14T14:15:40Z
8260261	2015-10-14T14:10:39Z
1215485	2015-10-13T23:24:01Z
9048060	2015-10-13T22:58:54Z
19853006	2015-10-13T17:38:22Z
19853006	2015-10-13T17:27:47Z
19853006	2015-10-13T17:27:22Z
22194871	2015-10-13T13:16:54Z
13211778	2015-10-13T13:13:56Z
8260261	2015-10-13T12:39:26Z
8260261	2015-10-13T12:34:03Z
8260261	2015-10-13T12:29:40Z
7611264	2015-10-13T11:32:32Z
19853006	2015-10-13T09:22:29Z
14604687	2015-10-12T11:57:14Z
13177276	2015-10-09T10:58:11Z
8260261	2015-10-08T22:09:11Z
22655674	2015-10-08T21:58:30Z
22655674	2015-10-08T21:56:44Z
8260261	2015-10-04T13:15:25Z
22869558	2015-10-04T12:59:29Z
11687141	2015-10-03T11:47:59Z
359256	2015-10-03T05:15:35Z
10511999	2015-10-03T01:29:41Z
359256	2015-09-21T19:05:48Z
21111671	2015-09-21T17:04:54Z
25449923	2015-09-21T13:45:31Z
8260261	2015-09-21T12:20:38Z
8260261	2015-09-21T12:17:58Z
8260261	2015-09-21T11:55:05Z
4385147	2015-09-21T10:25:13Z
4385147	2015-09-21T10:24:52Z
21997149	2015-09-21T05:17:20Z
21997149	2015-09-21T05:16:53Z
20384005	2015-09-21T02:58:01Z
795279	2015-09-21T02:57:03Z
121051	2015-09-20T15:15:11Z
8260261	2015-09-19T18:56:21Z
22226142	2015-09-19T14:13:04Z
22194871	2015-09-19T14:08:53Z
22226142	2015-09-19T14:07:03Z
359256	2015-09-18T18:53:45Z
4560263	2015-09-18T18:47:03Z
4560263	2015-09-18T18:46:30Z
4560263	2015-09-18T18:44:22Z
4560263	2015-09-18T18:43:13Z
12374079	2015-09-16T17:13:04Z
22194871	2015-09-08T11:56:08Z
19306106	2015-09-08T11:54:25Z
10248457	2015-08-28T18:16:33Z
8260261	2015-08-27T22:00:06Z
2450744	2015-08-27T21:10:09Z
14604687	2015-08-26T12:01:31Z
14604687	2015-08-26T12:00:05Z
14604687	2015-08-26T11:52:47Z
8334148	2015-08-23T02:32:06Z
13733157	2015-08-23T01:05:26Z
13733157	2015-08-23T01:00:43Z
13733157	2015-08-23T00:51:37Z
8334148	2015-08-23T00:36:04Z
13733157	2015-08-23T00:32:00Z
13733157	2015-08-23T00:30:17Z
13733157	2015-08-23T00:29:12Z
4358889	2015-08-19T01:49:32Z
25679204	2015-08-19T00:53:14Z
24623285	2015-08-09T15:21:40Z
7601639	2015-08-01T04:56:35Z
8260261	2015-07-31T12:03:46Z
359256	2015-07-31T10:17:29Z
14472539	2015-07-30T23:54:27Z
8334148	2015-07-30T01:22:32Z
25749617	2015-07-30T01:17:23Z
22194871	2015-07-28T02:06:51Z
16429160	2015-07-25T02:08:19Z
8260261	2015-07-19T14:28:59Z
22194871	2015-07-19T14:26:08Z
22194871	2015-07-19T14:23:12Z
22194871	2015-07-19T14:03:58Z
8260261	2015-07-18T20:17:55Z
24897567	2015-07-18T19:25:55Z
24897567	2015-07-18T19:24:54Z
24897567	2015-07-18T19:24:13Z
24897567	2015-07-18T19:13:45Z
24502885	2015-07-18T16:41:44Z
2890012	2015-07-17T12:33:15Z
2890012	2015-07-17T12:32:40Z
8260261	2015-07-17T12:14:46Z
25679204	2015-07-17T05:46:54Z
25679204	2015-07-17T05:45:55Z
25679204	2015-07-17T05:41:37Z
8372629	2015-07-03T20:27:06Z
22614091	2015-06-30T15:59:40Z
19442388	2015-06-28T20:01:46Z
8260261	2015-06-26T22:52:19Z
8260261	2015-06-26T22:51:52Z
2890012	2015-06-26T22:46:57Z
2890012	2015-06-26T22:44:55Z
8260261	2015-06-26T20:21:24Z
11571461	2015-06-26T17:52:51Z
10546541	2015-06-26T17:49:39Z
14119537	2015-06-26T12:15:47Z
22194871	2015-06-23T19:41:19Z
10511999	2015-06-23T19:40:12Z
4385147	2015-06-23T18:18:12Z
931155	2015-06-20T10:47:52Z
8260261	2015-06-18T21:00:12Z
8260261	2015-06-18T20:55:33Z
11088460	2015-06-18T20:29:36Z
11088460	2015-06-18T20:17:53Z
8260261	2015-06-18T14:44:30Z
8260261	2015-06-18T14:40:41Z
25363632	2015-06-18T14:38:20Z
8260261	2015-06-18T13:50:52Z
8260261	2015-06-18T13:06:38Z
25363632	2015-06-18T04:55:33Z
4385147	2015-06-18T01:11:04Z
359256	2015-06-17T18:10:30Z
11758531	2015-06-17T17:54:02Z
11758531	2015-06-17T17:04:28Z
612255	2015-06-17T15:32:55Z
22194871	2015-06-17T15:30:05Z
695303	2015-06-17T15:14:45Z
22194871	2015-06-17T10:05:07Z
5054045	2015-06-17T10:02:58Z
612255	2015-06-17T07:23:17Z
22194871	2015-06-17T06:40:43Z
200851	2015-06-17T06:30:21Z
200851	2015-06-17T06:28:06Z
200851	2015-06-17T06:26:00Z
200851	2015-06-17T06:25:03Z
22194871	2015-06-16T15:32:55Z
5512784	2015-06-16T15:26:54Z
20384005	2015-06-16T05:21:11Z
2715142	2015-06-15T19:57:22Z
11687141	2015-06-15T19:56:05Z
1105412	2015-06-15T17:12:30Z
15257791	2015-06-15T11:33:33Z
14844121	2015-06-15T07:45:18Z
22194871	2015-06-15T04:23:42Z
22194871	2015-06-15T04:22:28Z
15530066	2015-06-15T02:18:24Z
359256	2015-06-14T05:02:32Z
25363632	2015-06-14T02:28:26Z
2890012	2015-06-09T01:08:30Z
19150624	2015-06-08T23:36:04Z
8260261	2015-06-08T19:05:20Z
21455301	2015-06-08T18:23:42Z
8260261	2015-06-08T14:45:53Z
19150624	2015-06-08T14:01:47Z
19150624	2015-06-08T14:00:17Z
22194871	2015-06-08T01:56:57Z
7852030	2015-06-05T01:47:52Z
295294	2015-06-05T01:21:41Z
19627935	2015-06-05T01:19:48Z
0	2015-06-05T01:19:38Z
8334148	2015-06-05T01:16:33Z
0	2015-06-05T01:15:52Z
19627935	2015-06-05T01:15:37Z
0	2015-06-05T01:15:25Z
0	2015-06-05T01:14:41Z
11760349	2015-06-05T01:13:42Z
19627935	2015-06-05T01:13:29Z
0	2015-06-05T01:11:42Z
13286072	2015-06-05T01:08:30Z
0	2015-06-05T01:08:26Z
8334148	2015-06-05T01:07:59Z
8334148	2015-06-05T01:07:42Z
0	2015-06-05T01:07:27Z
0	2015-06-05T01:06:18Z
0	2015-06-05T01:05:36Z
0	2015-06-05T01:04:09Z
21659507	2015-06-05T01:03:09Z
0	2015-06-05T01:02:42Z
0	2015-06-05T01:00:15Z
1024002	2015-06-05T00:59:40Z
0	2015-06-05T00:59:13Z
0	2015-06-05T00:58:12Z
434947	2015-06-05T00:49:13Z
0	2015-06-05T00:46:02Z
0	2015-06-05T00:43:22Z
13286072	2015-06-05T00:41:31Z
0	2015-06-05T00:41:25Z
8260261	2015-06-04T23:12:47Z
25393900	2015-06-04T23:09:48Z
0	2015-06-04T13:31:38Z
22194871	2015-06-04T07:28:18Z
0	2015-06-04T07:09:57Z
8260261	2015-06-03T13:54:43Z
22194871	2015-06-02T22:09:56Z
0	2015-06-02T18:48:19Z
196153	2015-06-01T13:06:51Z
196153	2015-06-01T13:06:19Z
22194871	2015-06-01T02:09:43Z
8260261	2015-05-31T16:09:53Z
0	2015-05-31T16:02:59Z
22194871	2015-05-31T08:38:30Z
0	2015-05-31T08:34:18Z
13286072	2015-05-31T08:31:59Z
0	2015-05-31T08:31:48Z
0	2015-05-29T02:45:21Z
8260261	2015-05-28T22:58:58Z
11687141	2015-05-28T22:47:57Z
11687141	2015-05-28T22:46:23Z
2890012	2015-05-28T18:20:31Z
22194871	2015-05-28T14:58:55Z
20480857	2015-05-28T14:53:15Z
0	2015-05-28T03:20:18Z
0	2015-05-28T03:19:41Z
2890012	2015-05-27T18:01:37Z
20901860	2015-05-27T17:27:22Z
20901860	2015-05-27T17:26:19Z
359256	2015-05-27T15:57:18Z
22194871	2015-05-27T09:34:21Z
0	2015-05-26T23:00:53Z
0	2015-05-26T22:58:27Z
8260261	2015-05-26T18:47:42Z
11385089	2015-05-26T18:32:09Z
13478039	2015-05-26T14:42:42Z
25299799	2015-05-26T14:42:31Z
13286072	2015-05-26T14:40:21Z
25299799	2015-05-26T14:40:15Z
359256	2015-05-25T19:58:31Z
359256	2015-05-25T19:56:30Z
0	2015-05-25T19:01:17Z
8260261	2015-05-25T12:35:06Z
160367	2015-05-25T12:11:05Z
0	2015-05-25T05:36:56Z
13743509	2015-05-25T04:57:14Z
22194871	2015-05-25T02:34:37Z
23516821	2015-05-25T01:59:41Z
1541026	2015-05-24T12:53:40Z
8260261	2015-05-23T21:53:02Z
0	2015-05-23T21:52:33Z
16443295	2015-05-23T17:31:38Z
13286072	2015-05-23T13:13:26Z
0	2015-05-23T13:13:22Z
0	2015-05-23T13:10:25Z
0	2015-05-23T12:49:32Z
359256	2015-05-23T12:39:16Z
0	2015-05-23T12:34:23Z
359256	2015-05-23T12:22:48Z
359256	2015-05-23T12:16:12Z
0	2015-05-23T10:29:41Z
0	2015-05-23T08:30:41Z
2890012	2015-05-23T02:46:35Z
8260261	2015-05-21T17:53:15Z
0	2015-05-21T11:17:23Z
2890012	2015-05-21T00:32:27Z
2890012	2015-05-21T00:30:57Z
2890012	2015-05-21T00:28:13Z
2890012	2015-05-21T00:26:18Z
2890012	2015-05-21T00:18:17Z
7627388	2015-05-20T15:50:05Z
0	2015-05-20T15:48:02Z
8260261	2015-05-20T11:03:59Z
0	2015-05-20T10:23:15Z
359256	2015-05-20T05:25:56Z
0	2015-05-20T01:30:17Z
24420788	2015-05-19T23:56:09Z
8260261	2015-05-19T20:45:28Z
0	2015-05-19T20:44:05Z
0	2015-05-19T17:30:39Z
0	2015-05-19T17:29:21Z
7852030	2015-05-19T11:39:31Z
25228598	2015-05-19T11:36:09Z
9499232	2015-05-19T03:54:58Z
0	2015-05-19T03:54:48Z
13286072	2015-05-19T03:54:43Z
0	2015-05-19T03:54:39Z
4358889	2015-05-19T03:43:36Z
13841694	2015-05-19T01:56:56Z
0	2015-05-19T01:54:13Z
0	2015-05-19T01:38:22Z
0	2015-05-19T00:15:49Z
0	2015-05-18T16:34:45Z
8260261	2015-05-18T14:57:18Z
8260261	2015-05-18T14:51:37Z
8260261	2015-05-18T13:34:05Z
8260261	2015-05-18T13:26:50Z
16443295	2015-05-18T06:06:51Z
16443295	2015-05-18T06:05:49Z
16443295	2015-05-18T05:55:18Z
7611264	2015-05-18T05:48:14Z
16072431	2015-05-18T05:27:54Z
16072431	2015-05-18T05:26:36Z
16072431	2015-05-18T05:25:44Z
16072431	2015-05-18T05:24:33Z
16072431	2015-05-18T05:24:02Z
16072431	2015-05-18T05:22:19Z
16072431	2015-05-18T05:21:39Z
16072431	2015-05-18T05:18:11Z
16072431	2015-05-18T05:16:59Z
22194871	2015-05-18T01:18:29Z
8260261	2015-05-17T22:01:17Z
0	2015-05-17T21:57:26Z
8260261	2015-05-17T21:54:51Z
0	2015-05-17T21:52:47Z
0	2015-05-17T16:58:20Z
8260261	2015-05-17T14:32:23Z
0	2015-05-17T14:25:11Z
0	2015-05-16T22:30:17Z
13286072	2015-05-16T22:24:09Z
0	2015-05-16T22:24:04Z
8260261	2015-05-16T21:31:47Z
8260261	2015-05-16T20:56:15Z
0	2015-05-16T20:53:43Z
359256	2015-05-16T08:35:47Z
24312438	2015-05-16T03:04:12Z
13211778	2015-05-13T19:25:18Z
13211778	2015-05-13T19:24:52Z
8260261	2015-05-12T20:17:20Z
4385147	2015-05-12T15:40:31Z
13286072	2015-05-12T13:38:25Z
25092389	2015-05-12T13:38:16Z
0	2015-05-12T02:59:38Z
0	2015-05-11T23:12:51Z
0	2015-05-11T23:10:37Z
0	2015-05-11T23:02:06Z
8260261	2015-05-11T21:50:30Z
8260261	2015-05-11T21:48:05Z
5195920	2015-05-11T21:10:29Z
715389	2015-05-11T20:52:22Z
0	2015-05-11T20:50:26Z
22194871	2015-05-11T02:18:39Z
8260261	2015-05-06T16:08:15Z
0	2015-05-06T16:00:18Z
8260261	2015-05-05T15:04:33Z
0	2015-05-05T15:02:02Z
13286072	2015-05-05T15:01:57Z
0	2015-05-05T15:01:51Z
4041712	2015-05-05T02:33:32Z
5697725	2015-05-04T17:10:27Z
0	2015-05-04T17:03:03Z
16376820	2015-05-04T13:03:53Z
22194871	2015-05-04T03:04:58Z
13022587	2015-05-03T23:24:24Z
13022587	2015-05-03T23:22:39Z
7218119	2015-05-03T06:45:26Z
359256	2015-05-03T06:04:35Z
0	2015-05-03T02:20:05Z
359256	2015-05-02T18:56:02Z
0	2015-05-02T17:13:48Z
269540	2015-05-02T10:49:05Z
4358889	2015-05-01T23:18:49Z
0	2015-05-01T22:54:42Z
8260261	2015-04-30T18:56:53Z
0	2015-04-30T17:13:40Z
8260261	2015-04-28T18:01:20Z
0	2015-04-28T17:59:34Z
8260261	2015-04-27T18:37:04Z
24617003	2015-04-27T18:08:48Z
7627388	2015-04-27T14:53:55Z
24969680	2015-04-27T14:53:08Z
7328338	2015-04-27T08:34:15Z
22194871	2015-04-27T03:26:30Z
160367	2015-04-27T01:45:15Z
7400983	2015-04-27T00:13:46Z
8334148	2015-04-27T00:04:14Z
0	2015-04-26T23:49:56Z
0	2015-04-26T23:37:54Z
7627388	2015-04-26T03:12:39Z
0	2015-04-26T00:05:47Z
8334148	2015-04-23T23:51:13Z
24916538	2015-04-23T23:06:46Z
13211778	2015-04-23T18:04:47Z
24912787	2015-04-23T17:59:47Z
8334148	2015-04-23T03:02:11Z
0	2015-04-23T02:14:36Z
16443295	2015-04-22T16:25:44Z
8260261	2015-04-22T14:19:35Z
8260261	2015-04-22T14:17:25Z
0	2015-04-22T10:49:08Z
1541026	2015-04-22T01:04:22Z
8260261	2015-04-21T22:47:53Z
8260261	2015-04-21T22:47:19Z
24660508	2015-04-21T22:13:44Z
24660508	2015-04-21T22:07:31Z
8260261	2015-04-21T21:56:13Z
24660508	2015-04-21T21:31:37Z
24660508	2015-04-21T21:30:42Z
24660508	2015-04-21T21:29:43Z
24660508	2015-04-21T21:25:22Z
24660508	2015-04-21T21:22:20Z
8260261	2015-04-21T20:32:31Z
8260261	2015-04-21T20:31:20Z
11687141	2015-04-21T19:44:39Z
0	2015-04-21T19:03:13Z
11687141	2015-04-21T14:28:14Z
11687141	2015-04-21T14:25:06Z
11687141	2015-04-21T14:23:21Z
359256	2015-04-20T21:21:58Z
359256	2015-04-20T21:21:35Z
359256	2015-04-20T21:19:22Z
359256	2015-04-20T21:16:52Z
359256	2015-04-20T21:10:23Z
359256	2015-04-20T21:06:49Z
8260261	2015-04-20T20:55:04Z
0	2015-04-20T20:51:25Z
0	2015-04-20T20:49:02Z
16443295	2015-04-20T16:31:16Z
22194871	2015-04-20T01:04:37Z
1881377	2015-04-20T00:39:04Z
19500131	2015-04-19T17:44:54Z
0	2015-04-19T17:25:00Z
16443295	2015-04-19T03:51:32Z
0	2015-04-19T03:43:12Z
8260261	2015-04-18T12:44:14Z
4358889	2015-04-17T22:29:29Z
0	2015-04-17T22:18:55Z
0	2015-04-17T21:24:43Z
16443295	2015-04-17T21:13:53Z
1808194	2015-04-17T20:53:07Z
0	2015-04-17T20:38:13Z
5195920	2015-04-17T20:05:16Z
8334148	2015-04-17T04:22:11Z
0	2015-04-17T04:10:22Z
8260261	2015-04-16T21:44:28Z
0	2015-04-16T21:38:50Z
359256	2015-04-16T17:08:36Z
8260261	2015-04-16T15:38:33Z
24782616	2015-04-16T15:33:16Z
8260261	2015-04-16T15:28:04Z
24782616	2015-04-16T15:26:26Z
8260261	2015-04-16T14:33:47Z
0	2015-04-16T14:29:23Z
8260261	2015-04-16T13:39:50Z
0	2015-04-16T13:21:13Z
8260261	2015-04-16T12:55:18Z
0	2015-04-16T10:59:34Z
8260261	2015-04-15T23:03:04Z
24782616	2015-04-15T22:52:20Z
8260261	2015-04-15T22:44:34Z
24782616	2015-04-15T22:41:13Z
8260261	2015-04-15T22:33:05Z
0	2015-04-15T22:12:14Z
8260261	2015-04-15T13:31:58Z
0	2015-04-15T13:29:59Z
8260261	2015-04-15T13:29:21Z
4293477	2015-04-15T13:27:30Z
4293477	2015-04-15T13:26:05Z
8260261	2015-04-15T13:14:00Z
0	2015-04-14T22:29:27Z
1541026	2015-04-14T05:33:32Z
3790390	2015-04-13T22:19:11Z
0	2015-04-13T22:18:24Z
24756167	2015-04-13T20:46:27Z
0	2015-04-13T20:29:31Z
0	2015-04-13T20:27:30Z
